tenor,k,price,ivol,rel_error
0.019178082191780823,0.8772279596475139,0.12408788229195743,0.5561277866363525,-1.7344925838362101e-10
0.019178082191780823,0.8971649587304119,0.10327365524941186,0.3921306252479553,3.189897938243461e-11
0.019178082191780823,0.927070457354759,0.07504286454802823,0.40056329965591425,-5.730806548402797e-10
0.019178082191780823,0.937038956896208,0.06499461701024763,0.3536576688289641,5.798161678118005e-10
0.019178082191780823,0.947007456437657,0.055225487459627576,0.31812110543251015,1.1114876367866358e-10
0.019178082191780823,0.956975955979106,0.04386139798237569,0.21152749061584447,1.8151137158962558e-10
0.019178082191780823,0.9669444555205551,0.033494158459268716,0.14888901710510222,1.2440345050398112e-09
0.019178082191780823,0.9769129550620042,0.024721878862793575,0.15970714092254615,2.7564951038573693e-09
0.019178082191780823,0.9868814546034531,0.016826827225965946,0.15937384366989105,3.728499341814184e-10
0.019178082191780823,0.9968499541449022,0.010367239523106983,0.15775473713874788,-2.4116563447106585e-09
0.019178082191780823,1.0167869532278002,0.0029108018661031143,0.15969004631042455,-3.977730777940962e-09
0.038356164383561646,0.7974799633159217,0.20327764264922843,0.5668025135993959,-1.1900698812701007e-10
0.038356164383561646,0.8572909605646158,0.14274891343354998,0.28158156871795625,-3.869083824275809e-12
0.038356164383561646,0.8772279596475139,0.1242075042864548,0.40002152919769274,-2.991179624303735e-10
0.038356164383561646,0.8971649587304119,0.1029147892659197,0.22081653475761387,-1.0763167016135125e-11
0.038356164383561646,0.9171019578133099,0.08393476613900076,0.267816925048828,4.6315994059286844e-10
0.038356164383561646,0.937038956896208,0.0651939870010766,0.2563052177429197,-1.4327683585938632e-09
0.038356164383561646,0.947007456437657,0.055225487459627576,0.2249455928802488,-1.165277389222225e-09
0.038356164383561646,0.956975955979106,0.0458550978906655,0.20763837099075294,-2.2318703407148387e-09
0.038356164383561646,0.9669444555205551,0.03708281829419036,0.19723719954490634,-7.02607195840775e-10
0.038356164383561646,0.9769129550620042,0.028709278679373184,0.1851490736007688,-2.4776964430767774e-09
0.038356164383561646,0.9868814546034531,0.022010446987519437,0.1870534956455228,1.6909147190326491e-09
0.038356164383561646,0.9968499541449022,0.015750229275489455,0.18100651502609222,-8.93109833627126e-09
0.038356164383561646,1.0367239523106981,0.002591809880776746,0.17418481111526457,6.182106621493561e-09
0.057534246575342465,0.8772279596475139,0.126520196180071,0.40547417402267444,6.578083947214888e-10
0.057534246575342465,0.956975955979106,0.04864627776227122,0.2165761947631833,-2.1708958856424197e-09
0.057534246575342465,0.9669444555205551,0.04007336815662507,0.20387898087501502,-2.2669307448345147e-09
0.057534246575342465,0.9769129550620042,0.03329478846843973,0.20755628943443274,7.642163681649724e-12
0.057534246575342465,0.9868814546034531,0.025319988835280513,0.1894226670265195,-4.718938380911701e-09
0.057534246575342465,0.9968499541449022,0.018820527134255752,0.18003804087638828,-7.770139898731182e-09
0.07671232876712329,0.9171019578133099,0.08772279596475138,0.27803096175193764,-3.695016010335001e-10
0.07671232876712329,0.956975955979106,0.050639977670561026,0.2128557980060575,-1.7378725580218045e-09
0.07671232876712329,0.9769129550620042,0.03508911838590056,0.19791195392608618,3.5465242863675813e-09
0.07671232876712329,0.9868814546034531,0.029267514653694326,0.2012786686420438,-1.1114713146221084e-09
0.07671232876712329,0.9968499541449022,0.02252880896367479,0.18961451053619355,4.607560586754138e-09
0.07671232876712329,1.0167869532278002,0.012879301407552135,0.1810561001300809,-6.95653579460751e-09
0.07671232876712329,1.0666294509350454,0.0023126918936161728,0.1787402093410489,-7.561084517114371e-09
0.07671232876712329,1.1563459468080866,0.00039873998165796087,0.24308860301971413,2.2579632608099587e-10
0.0958904109589041,0.956975955979106,0.05418876350731688,0.2274578154087064,-2.4712901171941127e-10
0.0958904109589041,0.9769129550620042,0.038079668248335266,0.20353323817253086,2.5342689668737225e-09
0.0958904109589041,0.9968499541449022,0.025120618844451534,0.19065135121345492,-7.319390525771673e-09
0.0958904109589041,1.0068184536863511,0.019697755093903268,0.18513647317886328,7.219388020369824e-09
0.0958904109589041,1.0267554527692493,0.011882451453407234,0.1822143018245694,8.277511562088598e-09
0.0958904109589041,1.0367239523106981,0.009490011563459468,0.18614110350608798,-3.4188431730833046e-09
0.0958904109589041,1.0765979504764942,0.0026316838789425417,0.18243776559829683,9.905493092432494e-09
0.11506849315068493,0.7974799633159217,0.20447386259420233,0.38457835316658007,3.520899986887373e-10
0.11506849315068493,0.8373539614817178,0.1652777223972248,0.334813892841339,5.440371166566087e-10
0.11506849315068493,0.8772279596475139,0.1264005741855736,0.2843556344509124,2.5659995684524833e-10
0.11506849315068493,0.8971649587304119,0.10765979504764943,0.2669466614723204,9.329226115908199e-10
0.11506849315068493,0.9171019578133099,0.08983611786753859,0.2555859208106991,1.4942817807203926e-09
0.11506849315068493,0.937038956896208,0.07296941664340684,0.245420968532562,-1.2230612879484098e-09
0.11506849315068493,0.956975955979106,0.05622233741377248,0.22602451443672159,9.315974941824954e-10
0.11506849315068493,0.9769129550620042,0.04087084811994099,0.20799960494041417,8.24701789785716e-09
0.11506849315068493,0.9968499541449022,0.02791179871605726,0.19473429918289153,6.247907841887874e-09
0.11506849315068493,1.2560309422225766,0.0002392439889947765,0.273720198869705,-9.155299666533761e-09
0.13424657534246576,0.956975955979106,0.06001036723952311,0.23986111879348732,-9.804420398475098e-10
0.13424657534246576,0.9769129550620042,0.04605446788149448,0.23016075491905189,-6.7849101421388414e-09
0.13424657534246576,0.9868814546034531,0.04087084811994099,0.2335848271846769,-7.1782312993380445e-09
0.13424657534246576,0.9968499541449022,0.03425176442441884,0.22380055785179115,3.738943290276242e-09
0.13424657534246576,1.0068184536863511,0.029267514653694326,0.2220797657966611,-7.883723828166576e-09
0.13424657534246576,1.0167869532278002,0.02412376889030663,0.2159056127071378,-3.926208118951192e-10
0.13424657534246576,1.0466924518521472,0.01271980541488895,0.20436992645263646,8.686510236293829e-11
0.13424657534246576,1.0566609513935963,0.010526735515770167,0.20601301193237276,-2.302791122771151e-09
0.21095890410958903,0.7974799633159217,0.20834164041628456,0.3605587661266326,1.0794918813172318e-10
0.21095890410958903,0.8373539614817178,0.17205630208541012,0.34355475902557364,1.2451736976382685e-09
0.21095890410958903,0.8572909605646158,0.15191993301168308,0.30832921862602214,7.094694618902053e-10
0.21095890410958903,0.8971649587304119,0.1171498066111089,0.2864230096340178,-3.020314382076998e-09
0.21095890410958903,0.9171019578133099,0.09872801945851112,0.261314111948013,-1.0148669555064403e-09
0.21095890410958903,0.937038956896208,0.08425375812432713,0.2599785327911375,3.8427028819825924e-10
0.21095890410958903,0.956975955979106,0.06798516687268233,0.24054815769195534,1.6563599237704165e-09
0.21095890410958903,0.9769129550620042,0.055026117468798603,0.23471043705940228,3.5820840657603526e-09
0.21095890410958903,0.9968499541449022,0.04234618605207544,0.22284914851188634,5.797693691528471e-09
0.21095890410958903,1.0167869532278002,0.03189919853263687,0.21511085033416721,3.900630929365434e-09
0.2876712328767123,0.7376689660672275,0.26723553570716535,0.37508699893951414,4.705024857402936e-10
0.2876712328767123,0.7974799633159217,0.21029546632640855,0.3331305682659147,6.527275412540443e-10
0.2876712328767123,0.8174169623988198,0.19199330116830815,0.3227209091186522,-1.0922012849920653e-09
0.2876712328767123,0.8373539614817178,0.17265441205789703,0.29990314245223976,9.655560313315116e-10
0.2876712328767123,0.8572909605646158,0.15550859284660473,0.29485958218574515,-9.569640578541647e-10
0.2876712328767123,0.8772279596475139,0.1375652936719965,0.2796966314315793,9.2943932743409e-10
0.2876712328767123,0.8971649587304119,0.12161569440567806,0.2751851141452787,-3.1640668373152263e-09
0.2876712328767123,0.9171019578133099,0.10327365524941186,0.2517777681350706,-4.72967148071806e-10
0.2876712328767123,0.937038956896208,0.08867977192073048,0.24710319042205792,-4.941679519624535e-09
0.2876712328767123,0.956975955979106,0.07316878663423582,0.2326028764247892,2.96411982455107e-09
0.2876712328767123,0.9769129550620042,0.06076797320467323,0.22875573039054847,-4.095693862800222e-09
0.2876712328767123,0.9968499541449022,0.04872602575860282,0.22075764536857578,-5.034720776311573e-09
0.2876712328767123,1.0167869532278002,0.0386777782208222,0.21605549454689002,-3.474774099611319e-09
0.2876712328767123,1.0765979504764942,0.017345189202121296,0.20641598701477026,3.6607778366780478e-09
0.2876712328767123,1.0965349495593923,0.012759679413054748,0.20396627187728855,7.69543456735633e-09
0.2876712328767123,1.2759679413054748,0.0012759679413054748,0.2304328799247739,-3.4636496795692473e-09
0.2876712328767123,1.475337932134455,0.00043861397982375693,0.2950960099697112,4.945846888603323e-09
0.3643835616438356,0.7177319669843295,0.28928585669285056,0.3883977234363555,-3.460269669388515e-10
0.3643835616438356,0.7775429642330237,0.23087044937995932,0.32786403298377975,-1.0476464217351188e-09
0.3643835616438356,0.7974799633159217,0.21173093026037723,0.31039366722106926,1.242500390082959e-09
0.3643835616438356,0.8572909605646158,0.15829977271821047,0.28151035904884314,2.1666602908675213e-09
0.3643835616438356,0.8971649587304119,0.12360939431396786,0.2558567464351651,-3.0000067806301354e-09
0.3643835616438356,0.937038956896208,0.09458112364926831,0.24779118299484232,-9.82330724165254e-10
0.3643835616438356,0.9769129550620042,0.06838390685434029,0.2358268141746519,-3.2628789466223088e-09
0.3643835616438356,0.9968499541449022,0.055624227441285534,0.22490531802177402,9.68915709910762e-09
0.3643835616438356,1.0167869532278002,0.0458152238924997,0.22168471813201882,1.5810415350004087e-09
0.3643835616438356,1.0367239523106981,0.03688344830336138,0.21728208661079385,9.244024260771913e-09
0.3643835616438356,1.0765979504764942,0.023126918936161728,0.21150770187377904,-2.7896809766440162e-09
0.3643835616438356,1.0965349495593923,0.018102795167271424,0.21004620194435095,-7.536853177779878e-10
0.3643835616438356,1.1762829458909845,0.0064994617010247615,0.20990470647811865,7.3846079898600805e-09
0.4602739726027397,0.9171019578133099,0.11623270465329559,0.2577951192855833,-2.3183995451460728e-09
0.4602739726027397,0.956975955979106,0.0905139758363571,0.2526177883148191,6.649998104798303e-09
0.4602739726027397,0.9769129550620042,0.07807328840862873,0.24657601714134195,-2.9450508539637864e-09
0.4602739726027397,0.9968499541449022,0.06419713704693171,0.23192834854125952,-6.6928050403346e-10
0.4602739726027397,1.0367239523106981,0.047450057817297345,0.23299683332443216,-1.7210687030528634e-09
0.4602739726027397,1.0566609513935963,0.04007336815662507,0.23197671771049472,-7.251124322320534e-09
0.4602739726027397,1.0965349495593923,0.026715578771083378,0.2248226225376127,-3.929161738921124e-09
0.4602739726027397,1.1364089477251884,0.017743929183779258,0.2224299371242521,-9.520233789820277e-09
0.4602739726027397,1.1563459468080866,0.014354639339686592,0.22172181010246256,-1.755769233705943e-09
0.4602739726027397,1.2360939431396787,0.00622034371386419,0.22369480729103067,-8.731911205491116e-09
0.6328767123287671,0.6379839706527374,0.36811675106662944,0.3657597124576567,2.9160729290539245e-10
0.6328767123287671,0.6579209697356354,0.3494158459268711,0.35964800715446466,-5.156174218364935e-10
0.6328767123287671,0.7177319669843295,0.2937916184855856,0.33532108664512617,6.085817819047357e-10
0.6328767123287671,0.7974799633159217,0.2220981697834842,0.30047991275787334,1.085769766535284e-09
0.6328767123287671,0.8373539614817178,0.18904262530403923,0.28872285485267624,2.939859253878043e-09
0.6328767123287671,0.8772279596475139,0.15630607280992068,0.27099367380142186,-1.1557728017272225e-09
0.6328767123287671,0.9171019578133099,0.12799553411220543,0.26291799545288064,3.714366135537713e-09
0.6328767123287671,0.937038956896208,0.11503648470832172,0.25960070490837084,-5.723351790572925e-09
0.6328767123287671,0.956975955979106,0.1008812153594641,0.24993414282798745,7.147077659604979e-09
0.6328767123287671,0.9769129550620042,0.08923800789505164,0.2463184714317319,9.05787703803492e-09
0.6328767123287671,1.0167869532278002,0.06778579688185335,0.23746831417083716,6.977811374460597e-09
0.6328767123287671,1.0965349495593923,0.03788029825750628,0.23095363378524758,7.654639495357466e-10
0.6328767123287671,1.1762829458909845,0.019538259101240085,0.2264908373355863,6.485458881951097e-09
0.6328767123287671,1.1962199449738826,0.016148969257147414,0.2245667457580564,-4.298172353013864e-09
0.6328767123287671,1.2360939431396787,0.011563459468080864,0.22535343170165995,-2.606065708060465e-09
0.6328767123287671,1.375652936719965,0.003987399816579609,0.23555381298065164,-4.0929943878609265e-09
0.6328767123287671,1.395589935802863,0.0035487858367558517,0.23844693303108191,8.731687408070814e-09
0.7863013698630137,0.7974799633159217,0.2272817895450377,0.2944938182830809,1.285861460194594e-09
0.7863013698630137,0.8373539614817178,0.18716854739024683,0.2510993480682371,-2.9411601119355655e-09
0.7863013698630137,0.8572909605646158,0.173252522030384,0.2540848135948178,8.961407501498741e-11
0.7863013698630137,0.8772279596475139,0.16348339247976396,0.2688830912113188,-2.423737525044466e-09
0.7863013698630137,0.8971649587304119,0.15112245304836716,0.27081170082092265,-3.948098090027772e-09
0.7863013698630137,0.956975955979106,0.11144782487340006,0.25560173392295815,-5.810567959999197e-09
0.7863013698630137,0.9769129550620042,0.10072171936680092,0.25421558618545503,-6.605356184602033e-09
0.7863013698630137,0.9968499541449022,0.08911838590055425,0.24833335876464824,8.109037657115176e-09
0.7863013698630137,1.0367239523106981,0.07017823677180111,0.24286400079727155,-4.508012145394828e-09
0.7863013698630137,1.1563459468080866,0.03066310458949719,0.2302166461944578,2.247213252066646e-09
0.7863013698630137,1.1762829458909845,0.027313688743570316,0.23222987055778477,5.629143347721062e-09
0.7863013698630137,1.2759679413054748,0.01192232545157303,0.22428961992263763,5.671793915243018e-09
0.7863013698630137,1.3158419394712708,0.009848877546951634,0.23139401674270604,3.486927166260684e-09
1.0356164383561643,0.7974799633159217,0.23808764304796842,0.2981802642345427,-2.3031638859987883e-09
1.0356164383561643,0.8772279596475139,0.1764424418836477,0.27340151071548435,4.281205446651734e-09
1.0356164383561643,0.9171019578133099,0.15020535109055386,0.26699081659317,5.531122314136457e-09
1.0356164383561643,0.937038956896208,0.13816340364448343,0.2645042717456815,-2.738620361430941e-10
1.0356164383561643,0.956975955979106,0.12500498424977075,0.25767595767974827,6.835724146923714e-09
1.0356164383561643,0.9769129550620042,0.11483711471749274,0.25711514949798553,8.081103810811088e-09
1.0356164383561643,0.9968499541449022,0.10407113521272779,0.2535439074039457,6.911220782556386e-09
1.0356164383561643,1.0167869532278002,0.09458112364926831,0.2516895234584807,2.573457579694202e-09
1.0356164383561643,1.0566609513935963,0.07595996650584154,0.24450973272323578,-9.52301731201816e-09
1.0356164383561643,1.0765979504764942,0.06898201682682722,0.24454320073127722,4.873836260717037e-09
1.0356164383561643,1.0965349495593923,0.06180469715698393,0.2426956057548521,-5.354266822025473e-09
1.0356164383561643,1.1563459468080866,0.044459507954862636,0.23989129662513706,-8.007804364798694e-09
1.284931506849315,0.5781729734040433,0.43179552613740585,0.3388356566429136,1.7863696588182015e-10
1.284931506849315,0.5981099724869413,0.4126161330196579,0.327238345146179,2.706836859196275e-10
1.284931506849315,0.8373539614817178,0.20694605048048167,0.2577818751335142,3.901116056183193e-09
1.284931506849315,1.0167869532278002,0.10534710315403327,0.24982731938362102,5.646948297140572e-09
1.284931506849315,1.1164719486422905,0.06738705690019538,0.24441553950309727,-6.380237771376006e-09
1.63013698630137,0.4186769807408589,0.5849515530922286,0.36651175022125226,-9.539193641614194e-11
1.63013698630137,0.7177319669843295,0.31400773555564415,0.291127163171768,-1.2952009383875449e-09
1.63013698630137,0.7974799633159217,0.2510068184536864,0.2742863893508909,-2.5522331613759488e-09
1.63013698630137,0.8373539614817178,0.22369312971011604,0.27138092517852763,-4.924912163566437e-09
1.63013698630137,0.8772279596475139,0.1977750309023486,0.2674485146999357,3.754020320407621e-09
1.63013698630137,0.9171019578133099,0.17385063200287093,0.26389428377151475,6.592158826967342e-09
1.63013698630137,0.937038956896208,0.16228717253479008,0.2614900231361387,-4.985158406744526e-09
1.63013698630137,0.956975955979106,0.15191993301168308,0.2606094419956205,-1.7837287669073006e-09
1.63013698630137,0.9769129550620042,0.14111407950875235,0.2578715443611143,1.0457687273365932e-10
1.63013698630137,0.9968499541449022,0.13278041389210096,0.25916250348091097,7.756188911021033e-09
1.63013698630137,1.0167869532278002,0.12161569440567806,0.2538942039012907,-1.896933379045594e-09
1.63013698630137,1.0367239523106981,0.11288328880736871,0.25255503654479955,-1.1144314404929974e-10
1.63013698630137,1.0765979504764942,0.0966944455520555,0.24973257184028605,-9.545090051688021e-09
1.63013698630137,1.0965349495593923,0.08931775589138323,0.24844352602958655,3.99048508522729e-09
1.63013698630137,1.1563459468080866,0.06977949679014316,0.24479868412017797,7.853038498849076e-09
1.63013698630137,1.1962199449738826,0.05789704533673592,0.24066828489303566,9.602314902808344e-09
1.63013698630137,1.435463933968659,0.021930698991187846,0.24208082556724528,3.4780420967515305e-11
1.7835616438356163,0.8572909605646158,0.21523984209896727,0.2682878017425535,-2.280171259906971e-09
1.7835616438356163,0.9171019578133099,0.1781171498066111,0.26104940176010116,8.110938063515724e-09
1.7835616438356163,1.1164719486422905,0.08564934806013,0.24255915284156776,-1.7690478091311687e-09
1.7835616438356163,1.1364089477251884,0.08174169623988198,0.24648668169975257,-8.58620119177475e-09
1.7835616438356163,1.1962199449738826,0.06539335699190557,0.24536278843879678,6.734148415051362e-09
1.7835616438356163,1.2161569440567805,0.06188444515331552,0.24761686325073218,-6.416621873015207e-09
1.7835616438356163,1.2560309422225766,0.04984249770724511,0.239674115180969,-7.175086125243979e-09
2.032876712328767,0.5981099724869413,0.42106942063080666,0.3045731723308561,3.763104306279164e-10
2.032876712328767,0.7974799633159217,0.26516208780254397,0.2796836018562315,-3.513149804485125e-10
2.032876712328767,0.8772279596475139,0.21133219027871925,0.26712527871131886,-5.716210666232312e-09
2.032876712328767,0.9171019578133099,0.1882850193388891,0.26404291987419115,1.4356174397885816e-09
2.032876712328767,0.937038956896208,0.17544559192950276,0.2588494420051573,7.066663375677639e-09
2.032876712328767,0.956975955979106,0.16655369033853026,0.26029060482978794,-9.89685666965029e-10
2.032876712328767,0.9968499541449022,0.14613820327764265,0.25595600008964525,-7.745822561497275e-09
2.032876712328767,1.0167869532278002,0.1375652936719965,0.2556142628192899,1.269728335355994e-09
2.032876712328767,1.0765979504764942,0.11244467482754496,0.2513562083244321,-8.361978469776904e-09
2.032876712328767,1.1164719486422905,0.09769129550620041,0.2486283898353575,2.355398706009621e-09
2.032876712328767,1.2161569440567805,0.06718768690936641,0.24207859039306617,5.480717205495298e-09
2.032876712328767,1.2560309422225766,0.05662107739543044,0.23818554878234843,8.349152355395733e-11
2.032876712328767,1.3557159376370669,0.03756130627217991,0.23338326215743999,6.431517361617166e-09
2.032876712328767,1.475337932134455,0.02882890067387057,0.24704606533050513,-5.815883198424715e-09
2.032876712328767,1.5550859284660474,0.020136369073727022,0.24164856076240518,-8.53665406790503e-09
