Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-09,107.246,107.694,106.762,107.38,148471920,0,0
2012-01-10,107.52,107.908,107.016,107.654,132788740,0,0
2012-01-11,107.778,108.17,107.32,107.906,129659580,0,0
2012-01-12,108.208,108.416,107.674,108.152,118677320,0,0
2012-01-13,108.282,108.556,107.746,108.342,125034560,0,0
2012-01-17,108.63,108.914,107.996,108.564,131570360,0,0
2012-01-18,108.618,109.114,108.018,108.84,141193000,0,0
2012-01-19,109.036,109.482,108.402,109.22,144150640,0,0
2012-01-20,109.318,109.86,108.802,109.63,147999940,0,0
2012-01-23,109.8,110.398,109.35,110.096,137891860,0,0
2012-01-24,109.922,110.598,109.636,110.452,132066680,0,0
2012-01-25,110.248,110.94,109.918,110.754,139110280,0,0
2012-01-26,110.572,111.248,110.012,110.826,150820600,0,0
2012-01-27,110.572,111.266,110.05,110.804,150226380,0,0
2012-01-30,110.404,111.13,109.896,110.764,153829580,0,0
2012-01-31,110.608,111.244,109.91,110.74,164655320,0,0
2012-02-01,110.782,111.288,110.142,110.724,158179580,0,0
2012-02-02,110.712,111.224,110.284,110.858,143821560,0,0
2012-02-03,111.176,111.656,110.724,111.316,148889440,0,0
2012-02-06,111.76,112.172,111.356,111.832,140965980,0,0
2012-02-07,112.122,112.648,111.852,112.416,136629200,0,0
2012-02-08,112.554,112.998,112.218,112.874,131254580,0,0
2012-02-09,113.004,113.43,112.614,113.324,138357080,0,0
2012-02-10,113.03,113.404,112.626,113.294,139818880,0,0
2012-02-13,113.256,113.572,112.78,113.448,141448360,0,0
2012-02-14,113.396,113.614,112.884,113.516,147408640,0,0
2012-02-15,113.526,113.716,112.88,113.41,158575380,0,0
2012-02-16,113.386,113.814,112.84,113.526,166168360,0,0
2012-02-17,113.782,114.178,113.196,113.87,158560740,0,0
2012-02-21,114.018,114.436,113.416,114.056,162200820,0,0
2012-02-22,114.23,114.652,113.674,114.196,154025980,0,0
2012-02-23,114.284,114.804,113.878,114.544,142527820,0,0
2012-02-24,114.68,114.978,114.266,114.692,126322080,0,0
2012-02-27,114.596,115.128,114.24,114.818,129493980,0,0
2012-02-28,114.676,115.24,114.388,115.002,128556700,0,0
2012-02-29,114.928,115.516,114.514,115.168,140852580,0,0
2012-03-01,115.156,115.728,114.754,115.352,142316420,0,0
2012-03-02,115.276,115.832,114.816,115.416,145336260,0,0
2012-03-05,115.458,115.778,114.896,115.348,144343480,0,0
2012-03-06,115.146,115.394,114.464,114.876,158898280,0,0
2012-03-07,114.692,115.01,114.194,114.654,150449780,0,0
2012-03-08,114.558,114.898,114.078,114.538,144838860,0,0
2012-03-09,114.5,114.916,114.1,114.582,145278560,0,0
2012-03-12,114.576,115.01,114.236,114.72,137926260,0,0
2012-03-13,115.076,115.8,114.862,115.612,134318380,0,0
2012-03-14,115.922,116.564,115.626,116.32,134612660,0,0
2012-03-15,116.528,117.144,116.218,116.938,144242580,0,0
2012-03-16,117.146,117.676,116.802,117.5,150253920,0.1228,0
2012-03-19,117.696,118.37,117.414,118.154,154511440,0.1228,0
2012-03-20,118.09,118.554,117.778,118.322,142039280,0.1228,0
2012-03-21,118.264,118.69,117.956,118.476,137484240,0.1228,0
2012-03-22,118.208,118.586,117.886,118.324,131503880,0.1228,0
2012-03-23,118.032,118.472,117.642,118.214,125029380,0,0
2012-03-26,118.106,118.528,117.724,118.342,124003960,0,0
2012-03-27,118.39,118.734,117.968,118.464,123631720,0,0
2012-03-28,118.488,118.848,117.92,118.508,128866460,0,0
2012-03-29,118.566,119.008,117.98,118.682,134815860,0,0
2012-03-30,118.836,119.218,118.234,118.878,137809020,0,0
2012-04-02,118.834,119.32,118.194,118.918,144124440,0,0
2012-04-03,118.818,119.328,118.084,118.934,151312080,0,0
2012-04-04,118.67,119.162,118.034,118.832,150978860,0,0
2012-04-05,118.626,119.112,118.062,118.758,145474000,0,0
2012-04-09,118.138,118.908,117.688,118.32,143887820,0,0
2012-04-10,117.684,118.254,116.912,117.316,160611660,0,0
2012-04-11,116.95,117.522,116.29,116.596,160276920,0,0
2012-04-12,116.428,117.28,115.9,116.414,161762020,0,0
2012-04-13,116.274,117.048,115.52,115.966,168123480,0,0
2012-04-16,116.242,116.744,115.308,115.768,172177360,0,0
2012-04-17,116.224,116.916,115.634,116.306,154680820,0,0
2012-04-18,116.42,117.176,115.91,116.578,148631060,0,0
2012-04-19,116.674,117.218,115.916,116.398,157500100,0,0
2012-04-20,116.65,117.22,116.062,116.534,152290680,0,0
2012-04-23,116.43,117.03,115.954,116.49,157094600,0,0
2012-04-24,116.274,116.744,115.802,116.19,155015920,0,0
2012-04-25,116.306,116.772,115.826,116.288,160289520,0,0
2012-04-26,116.35,116.968,116.12,116.7,147814500,0,0
2012-04-27,116.73,117.298,116.446,117.112,145319580,0,0
2012-04-30,117.334,117.854,117.044,117.632,133969040,0,0
2012-05-01,117.82,118.528,117.522,118.212,134238640,0,0
2012-05-02,118.036,118.732,117.68,118.402,128404400,0,0
2012-05-03,118.28,118.754,117.71,118.248,129898020,0,0
2012-05-04,117.932,118.502,117.222,117.676,142538480,0,0
2012-05-07,117.324,118.054,116.712,117.21,145073220,0,0
2012-05-08,116.73,117.23,115.918,116.502,159982320,0,0
2012-05-09,115.916,116.58,115.078,115.73,179916620,0,0
2012-05-10,115.298,115.974,114.524,115.184,181284680,0,0
2012-05-11,114.734,115.564,114.22,114.95,173105700,0,0
2012-05-14,114.362,115.236,113.788,114.444,180334520,0,0
2012-05-15,113.982,114.904,113.486,113.902,179184840,0,0
2012-05-16,113.786,114.556,113.202,113.41,176487440,0,0
2012-05-17,113.142,113.908,112.372,112.54,195966020,0,0
2012-05-18,112.5,113.018,111.432,111.548,229282720,0,0
2012-05-21,111.8,112.412,110.764,111.188,232072940,0,0
2012-05-22,111.51,112.146,110.462,110.996,230053320,0,0
2012-05-23,111.056,111.794,109.988,110.902,229591900,0,0
2012-05-24,111.016,111.764,110.094,111.184,213464840,0,0
2012-05-25,111.204,111.976,110.472,111.584,176634780,0,0
2012-05-29,111.71,112.298,110.678,111.876,171639260,0,0
2012-05-30,111.752,112.376,110.702,111.802,164607100,0,0
2012-05-31,111.83,112.374,110.76,111.666,162852620,0,0
2012-06-01,111.288,112.148,110.21,110.928,180029280,0,0
2012-06-04,110.598,111.454,109.426,110.252,193445320,0,0
2012-06-05,109.702,110.666,108.854,109.47,195698500,0,0
2012-06-06,109.266,110.386,108.592,109.506,200064980,0,0
2012-06-07,109.562,110.568,108.836,109.604,197782320,0,0
2012-06-08,109.95,110.844,109.364,110.438,175917220,0,0
2012-06-11,110.924,111.774,110.062,110.996,169359280,0,0
2012-06-12,111.59,112.406,110.632,111.646,172915760,0,0
2012-06-13,112.022,112.63,110.916,111.662,170519980,0,0
2012-06-14,111.832,112.71,110.95,111.902,179688540,0,0
2012-06-15,112.23,113.018,111.372,112.194,184794360,0.1376,0
2012-06-18,112.248,113.218,111.828,112.818,177115320,0.1376,0
2012-06-19,112.92,113.884,112.488,113.406,168205480,0.1376,0
2012-06-20,113.576,114.466,113.054,114.1,175051060,0.1376,0
2012-06-21,114.252,114.886,113.228,114.042,169982400,0.1376,0
2012-06-22,114.21,114.792,113.148,113.928,162099340,0,0
2012-06-25,113.95,114.344,112.734,113.404,165102300,0,0
2012-06-26,113.376,113.688,112.15,112.772,165952580,0,0
2012-06-27,112.818,113.234,111.758,112.38,146279820,0,0
2012-06-28,112.25,112.76,111.58,112.44,139073800,0,0
2012-06-29,112.6,113.194,111.958,112.888,155518140,0,0
2012-07-02,113.352,113.966,112.752,113.77,152147900,0,0
2012-07-03,114.164,114.836,113.67,114.692,139911100,0,0
2012-07-05,114.924,115.578,114.404,115.306,143529000,0,0
2012-07-06,115.462,116.05,115.01,115.764,139919000,0,0
2012-07-09,115.494,115.932,114.984,115.632,118224920,0,0
2012-07-10,115.414,115.862,114.67,115.228,125896980,0,0
2012-07-11,115.028,115.37,114.168,114.676,138153660,0,0
2012-07-12,114.43,114.764,113.542,114.12,141634800,0,0
2012-07-13,114.158,114.784,113.37,114.164,137324900,0,0
2012-07-16,114.168,114.828,113.404,114.182,136073840,0,0
2012-07-17,114.162,114.898,113.552,114.56,130268940,0,0
2012-07-18,114.474,115.412,113.99,115.106,124592200,0,0
2012-07-19,115.198,116.082,114.772,115.822,121845020,0,0
2012-07-20,115.722,116.298,115.192,115.944,124497400,0,0
2012-07-23,115.556,116.392,115.012,115.886,134034540,0,0
2012-07-24,115.424,116.156,114.754,115.474,140922720,0,0
2012-07-25,115.112,115.634,114.294,114.894,144077240,0,0
2012-07-26,114.814,115.342,113.964,114.63,149413080,0,0
2012-07-27,114.804,115.666,113.934,115.006,168185960,0,0
2012-07-30,115.492,116.168,114.686,115.616,160500180,0,0
2012-07-31,116.052,116.782,115.48,116.256,149955120,0,0
2012-08-01,116.814,117.49,116.184,116.872,151789420,0,0
2012-08-02,116.926,117.678,116.238,116.952,160395440,0,0
2012-08-03,117.208,117.774,116.33,117.064,144606660,0,0
2012-08-06,117.412,117.914,116.548,117.222,140515500,0,0
2012-08-07,117.698,118.262,116.942,117.666,138309340,0,0
2012-08-08,117.894,118.588,117.35,118.158,128601520,0,0
2012-08-09,118.528,119.152,118.124,118.83,106748540,0,0
2012-08-10,118.78,119.364,118.654,119.084,95142080,0,0
2012-08-13,118.93,119.478,118.736,119.28,93762220,0,0
2012-08-14,119.118,119.556,118.794,119.36,92329080,0,0
2012-08-15,119.252,119.648,118.92,119.438,88595320,0,0
2012-08-16,119.398,119.864,119.03,119.672,92939820,0,0
2012-08-17,119.77,120.104,119.378,119.9,91144020,0,0
2012-08-20,120.004,120.338,119.64,120.14,90909780,0,0
2012-08-21,120.216,120.628,119.824,120.304,91550120,0,0
2012-08-22,120.344,120.774,119.912,120.452,103981640,0,0
2012-08-23,120.398,120.658,119.852,120.228,103872080,0,0
2012-08-24,120.072,120.578,119.574,120.114,105605580,0,0
2012-08-27,120.056,120.554,119.532,120.004,103711620,0,0
2012-08-28,119.826,120.342,119.45,119.942,97733320,0,0
2012-08-29,119.848,120.314,119.46,119.89,84168880,0,0
2012-08-30,119.752,120.222,119.418,119.86,81193580,0,0
2012-08-31,119.918,120.22,119.442,119.8,91691420,0,0
2012-09-04,119.774,120.114,119.238,119.714,101979480,0,0
2012-09-05,119.758,120.05,119.18,119.632,106973620,0,0
2012-09-06,119.798,120.37,119.286,120.014,125543860,0,0
2012-09-07,120.326,120.956,119.912,120.666,127680300,0,0
2012-09-10,120.818,121.4,120.438,121.064,114577920,0,0
2012-09-11,121.252,121.894,121.02,121.552,108284680,0,0
2012-09-12,121.812,122.418,121.574,122.142,105680800,0,0
2012-09-13,122.254,122.972,121.954,122.622,119120340,0,0
2012-09-14,122.74,123.604,122.442,123.116,131621320,0,0
2012-09-17,123.206,124.072,122.936,123.664,138215180,0,0
2012-09-18,123.696,124.486,123.392,124.124,140128500,0,0
2012-09-19,124.104,124.93,123.818,124.516,148263980,0,0
2012-09-20,124.386,124.888,124.096,124.536,133971900,0,0
2012-09-21,124.478,124.776,124.068,124.436,121764000,0.1558,0
2012-09-24,124.306,124.702,123.974,124.384,117014840,0.1558,0
2012-09-25,124.348,124.738,123.732,124.088,123982560,0.1558,0
2012-09-26,124.016,124.35,123.276,123.64,127619340,0.1558,0
2012-09-27,123.784,124.172,123.046,123.42,119183440,0.1558,0
2012-09-28,123.35,123.812,122.644,123.096,127575160,0,0
2012-10-01,123.244,123.762,122.468,122.874,135621000,0,0
2012-10-02,123.068,123.576,122.43,122.942,131672400,0,0
2012-10-03,123.208,123.8,122.63,123.248,126628580,0,0
2012-10-04,123.506,124.034,122.96,123.502,129124840,0,0
2012-10-05,123.986,124.478,123.342,123.872,123954040,0,0
2012-10-08,124.17,124.552,123.564,124.092,112454880,0,0
2012-10-09,124.274,124.638,123.618,124.04,119545020,0,0
2012-10-10,124.154,124.448,123.442,123.732,120137900,0,0
2012-10-11,123.922,124.132,123.082,123.26,119995880,0,0
2012-10-12,123.334,123.584,122.55,122.704,119863840,0,0
2012-10-15,122.928,123.262,122.116,122.438,125718580,0,0
2012-10-16,122.796,123.26,122.202,122.666,117707100,0,0
2012-10-17,123.044,123.602,122.598,123.164,118624420,0,0
2012-10-18,123.306,123.948,122.94,123.582,123525820,0,0
2012-10-19,123.662,124.222,123.02,123.668,135818480,0,0
2012-10-22,123.65,124.126,122.936,123.554,139396380,0,0
2012-10-23,123.156,123.516,122.284,122.852,156044540,0,0
2012-10-24,122.524,122.796,121.496,121.968,154313600,0,0
2012-10-25,121.876,122.072,120.684,121.22,151583380,0,0
2012-10-26,121.152,121.438,120.23,120.872,143659040,0,0
2012-10-31,120.93,121.158,119.958,120.52,139231020,0,0
2012-11-01,120.894,121.32,120.076,120.76,121018880,0,0
2012-11-02,121.192,121.596,120.18,120.852,124523440,0,0
2012-11-05,121.078,121.578,120.24,120.924,117307660,0,0
2012-11-06,121.244,121.864,120.538,121.198,109516580,0,0
2012-11-07,121.212,121.804,120.262,120.92,141689780,0,0
2012-11-08,120.878,121.36,119.648,120.104,157794120,0,0
2012-11-09,119.844,120.63,118.99,119.524,170464740,0,0
2012-11-12,119.374,120.058,118.484,118.912,170324540,0,0
2012-11-13,118.566,119.33,117.67,118.032,173514580,0,0
2012-11-14,117.976,118.776,117.082,117.386,158954680,0,0
2012-11-15,117.342,118.108,116.614,116.986,158276900,0,0
2012-11-16,117.048,117.63,116.128,116.68,165962620,0,0
2012-11-19,116.93,117.688,115.864,116.828,176726280,0,0
2012-11-20,117.164,117.718,115.986,117.066,176084100,0,0
2012-11-21,117.352,117.912,116.568,117.666,154125260,0,0
2012-11-23,118.06,118.748,117.396,118.63,131581420,0,0
2012-11-26,118.87,119.554,118.332,119.43,103709520,0,0
2012-11-27,119.384,119.936,118.984,119.634,99139600,0,0
2012-11-28,119.53,120.296,119.142,120.022,110595420,0,0
2012-11-29,119.988,120.798,119.542,120.478,124470440,0,0
2012-11-30,120.332,120.972,119.82,120.614,138702260,0,0
2012-12-03,120.7,121.238,120.016,120.682,143608640,0,0
2012-12-04,120.79,121.318,120.124,120.84,143381840,0,0
2012-12-05,121.064,121.424,120.358,120.846,137424640,0,0
2012-12-06,120.958,121.344,120.322,120.822,127851580,0,0
2012-12-07,121.024,121.39,120.322,120.868,122283200,0,0
2012-12-10,120.922,121.372,120.46,121.042,117120080,0,0
2012-12-11,121.198,121.756,120.822,121.414,122131720,0,0
2012-12-12,121.646,122.164,121.322,121.756,121847640,0,0
2012-12-13,121.996,122.47,121.512,121.866,128346520,0,0
2012-12-14,121.96,122.452,121.548,121.812,134141580,0,0
2012-12-17,122.006,122.628,121.596,122.034,143021080,0,0
2012-12-18,122.166,122.864,121.732,122.364,148059560,0,0
2012-12-19,122.428,123.04,121.892,122.498,149062620,0,0
2012-12-20,122.592,123.262,122.182,122.924,155617020,0,0
2012-12-21,122.738,123.694,122.364,123.214,177253440,0.2044,0
2012-12-24,122.912,123.648,122.496,123.144,159380720,0.2044,0
2012-12-26,122.852,123.344,122.252,122.698,145217700,0.2044,0
2012-12-27,122.384,122.918,121.684,122.404,148622740,0.2044,0
2012-12-28,121.916,122.456,121.154,121.704,144686680,0.2044,0
2012-12-31,121.484,122.194,120.742,121.64,144296960,0,0
2013-01-02,121.936,122.81,121.178,122.276,171933840,0,0
2013-01-03,122.512,123.44,121.862,122.96,179496660,0,0
2013-01-04,123.23,124.218,122.85,123.786,169276080,0,0
2013-01-07,124.124,125.022,123.804,124.806,161515240,0,0
2013-01-08,125.164,125.596,124.738,125.344,136981220,0,0
2013-01-09,125.294,125.626,124.894,125.32,116718540,0,0
2013-01-10,125.422,125.75,125.002,125.552,113913260,0,0
2013-01-11,125.606,125.844,125.162,125.672,113333180,0,0
2013-01-14,125.784,126.01,125.334,125.844,109246120,0,0
2013-01-15,125.884,126.234,125.544,126.106,103627620,0,0
2013-01-16,126.038,126.398,125.71,126.3,106448400,0,0
2013-01-17,126.204,126.626,125.914,126.458,107068020,0,0
2013-01-18,126.364,126.856,126.056,126.674,118265760,0,0
2013-01-22,126.612,127.21,126.322,127.046,122711780,0,0
2013-01-23,127.1,127.604,126.78,127.44,124996480,0,0
2013-01-24,127.51,128.096,127.194,127.846,133311860,0,0
2013-01-25,127.884,128.41,127.574,128.232,135987480,0,0
2013-01-28,128.284,128.726,127.932,128.532,124677820,0,0
2013-01-29,128.532,129.022,128.222,128.794,123457240,0,0
2013-01-30,128.792,129.268,128.406,128.916,130027560,0,0
2013-01-31,128.918,129.308,128.506,128.966,122537440,0,0
2013-02-01,129.05,129.51,128.682,129.136,119329720,0,0
2013-02-04,129.054,129.672,128.668,129.044,128472900,0,0
2013-02-05,129.154,129.78,128.776,129.112,130116500,0,0
2013-02-06,129.132,129.836,128.858,129.298,130379520,0,0
2013-02-07,129.36,130.004,128.904,129.514,141082360,0,0
2013-02-08,129.458,130.084,129.046,129.61,135474500,0,0
2013-02-11,129.702,130.192,129.382,129.994,118414780,0,0
2013-02-12,129.946,130.332,129.608,130.16,108710840,0,0
2013-02-13,130.258,130.564,129.832,130.33,97422800,0,0
2013-02-14,130.34,130.756,130.116,130.558,81091660,0,0
2013-02-15,130.548,130.876,130.174,130.612,103510220,0,0
2013-02-19,130.656,131.112,130.306,130.866,107776300,0,0
2013-02-20,130.89,131.266,130.246,130.75,126812720,0,0
2013-02-21,130.654,131.062,129.94,130.454,146999600,0,0
2013-02-22,130.56,130.962,129.764,130.386,152104060,0,0
2013-02-25,130.594,131.008,129.326,129.852,158223720,0,0
2013-02-26,130.14,130.48,128.738,129.296,176521880,0,0
2013-02-27,129.582,130.332,128.48,129.394,174563300,0,0
2013-02-28,129.744,130.58,128.734,129.598,163285100,0,0
2013-03-01,129.734,130.658,128.72,129.636,176140740,0,0
2013-03-04,129.586,130.668,129.152,130.308,146777820,0,0
2013-03-05,130.262,131.44,129.994,131.042,133744960,0,0
2013-03-06,131.112,131.884,130.75,131.486,122482560,0,0
2013-03-07,131.592,132.246,131.284,132.03,114329640,0,0
2013-03-08,132.344,132.814,132.014,132.602,104898240,0,0
2013-03-11,132.956,133.35,132.634,133.138,101845560,0,0
2013-03-12,133.344,133.592,132.904,133.376,98710340,0,0
2013-03-13,133.502,133.798,133.088,133.616,98326540,0,0
2013-03-14,133.78,134.112,133.326,133.952,106372240,0,0
2013-03-15,133.966,134.298,133.556,134.138,109396900,0.1388,0
2013-03-18,133.914,134.348,133.514,134.074,117988400,0.1388,0
2013-03-19,133.926,134.364,133.354,134.01,130350700,0.1388,0
2013-03-20,134.004,134.454,133.478,134.094,134592380,0.1388,0
2013-03-21,133.856,134.372,133.286,133.804,135047400,0.1388,0
2013-03-22,133.682,134.296,133.186,133.764,129559900,0,0
2013-03-25,133.97,134.406,133.212,133.76,134483500,0,0
2013-03-26,134.02,134.53,133.526,134.032,118341360,0,0
2013-03-27,133.976,134.58,133.48,134.118,115579620,0,0
2013-03-28,134.204,134.79,133.764,134.516,110445180,0,0
2013-04-01,134.504,135.016,133.926,134.594,108051280,0,0
2013-04-02,134.608,135.178,134.274,134.916,98087680,0,0
2013-04-03,134.836,135.316,134.172,134.75,111549840,0,0
2013-04-04,134.864,135.304,134.188,134.692,117936720,0,0
2013-04-05,134.496,135.044,133.846,134.432,129283360,0,0
2013-04-08,134.27,134.926,133.688,134.46,126758780,0,0
2013-04-09,134.252,134.944,133.622,134.448,126842360,0,0
2013-04-10,134.296,135.262,134.02,135.042,123151100,0,0
2013-04-11,134.86,135.874,134.616,135.618,118802600,0,0
2013-04-12,135.676,136.512,135.332,136.246,110141380,0,0
2013-04-15,136.146,136.84,135.392,136.058,136278940,0,0
2013-04-16,136.11,136.87,135.38,136.172,145396060,0,0
2013-04-17,135.96,136.43,134.888,135.558,163620800,0,0
2013-04-18,135.386,135.688,134.026,134.686,175108940,0,0
2013-04-19,134.664,135.086,133.37,134.114,181774480,0,0
2013-04-22,134.282,134.812,133.31,134.294,159633380,0,0
2013-04-23,134.394,134.888,133.354,134.358,163360080,0,0
2013-04-24,134.658,135.23,133.916,134.836,137349360,0,0
2013-04-25,135.17,135.896,134.702,135.592,130044840,0,0
2013-04-26,135.832,136.422,135.326,136.068,119291080,0,0
2013-04-29,136.33,136.958,135.958,136.608,115694940,0,0
2013-04-30,136.732,137.266,136.38,136.936,105668820,0,0
2013-05-01,136.992,137.458,136.478,137.004,114087420,0,0
2013-05-02,137.052,137.564,136.552,137.216,107156820,0,0
2013-05-03,137.536,138.13,136.906,137.756,116813520,0,0
2013-05-06,138.022,138.538,137.424,138.184,112475380,0,0
2013-05-07,138.514,139.044,137.952,138.688,107345080,0,0
2013-05-08,139.046,139.73,138.682,139.562,99054080,0,0
2013-05-09,139.838,140.388,139.362,140.102,101120280,0,0
2013-05-10,140.158,140.676,139.832,140.454,92920420,0,0
2013-05-13,140.454,140.986,140.074,140.758,95912640,0,0
2013-05-14,140.72,141.452,140.418,141.212,101640980,0,0
2013-05-15,141.16,141.98,140.862,141.692,106300840,0,0
2013-05-16,141.592,142.438,141.314,142.116,106935840,0,0
2013-05-17,142.102,143.04,141.87,142.724,112255440,0,0
2013-05-20,142.72,143.692,142.524,143.308,112901040,0,0
2013-05-21,143.308,144.116,143.012,143.642,108261700,0,0
2013-05-22,143.718,144.568,143.058,143.608,132924360,0,0
2013-05-23,143.44,144.49,142.86,143.628,153154520,0,0
2013-05-24,143.184,144.204,142.558,143.348,157509100,0,0
2013-05-28,143.228,144.238,142.42,143.24,169230820,0,0
